407	8 
408	3 6 
409	8 
410	7 
411	1 
412	2 
413	8 
414	6 11 
415	3 
416	6 
417	4 
418	5 
419	3 
420	3 
421	8 
422	10 
423	8 
424	6 
425	8 
426	8 
427	7 
428	9 
429	1 6 
430	2 6 
431	9 
432	2 
433	10 
434	2 
435	11 
436	10 
437	8 
438	3 
439	6 
440	1 11 
441	8 
442	2 8 
443	1 4 
444	10 
445	7 
446	1 
447	4 
448	4 
449	7 
450	11 
451	2 5 
452	9 
453	2 
454	3 
455	4 
456	10 
457	9 
458	10 
459	4 
460	1 11 
461	5 
462	8 
463	2 
464	3 5 
465	7 
466	5 
467	6 
468	11 
469	9 
470	5 
471	6 
472	3 
473	7 
474	10 
475	6 
476	1 
477	1 
478	7 
479	9 
480	1 
481	8 
482	7 
483	4 
484	11 
485	6 
486	9 
487	3 
488	8 
489	4 
490	2 
491	7 
492	9 
493	11 
494	11 
495	8 
496	3 
497	5 
498	3 
499	5 
500	11 
501	7 
502	5 
503	2 
504	5 
505	7 
506	3 
507	4 
508	1 
509	3 7 
510	3 
511	1 
512	11 
513	6 
514	1 
515	3 4 
516	2 
517	7 
518	4 
519	10 
520	9 
521	6 
522	1 3 
523	4 
524	2 
525	6 
526	7 
527	3 
528	8 10 
529	11 
530	7 
531	5 6 
532	4 
533	5 
534	9 
535	7 
536	2 
537	4 
538	4 
539	10 
540	10 
541	2 
542	1 
543	4 
544	2 10 
545	8 
546	3 
547	2 
548	2 
549	4 
550	4 
551	2 
552	3 7 
553	9 
554	8 
555	6 
556	10 
557	1 
558	11 
559	4 6 
560	11 
561	8 
562	5 
563	5 
564	3 
565	1 
566	3 
567	4 
568	5 
569	7 
570	10 
571	10 
572	4 
573	8 
574	3 
575	8 
576	11 
577	1 
578	11 
579	3 
580	11 
581	5 
582	9 
583	10 
584	6 
585	4 
586	2 
587	3 
588	6 
589	11 
590	9 
591	4 
592	4 
593	8 
594	2 4 
595	11 
596	11 
597	11 
598	6 9 
599	7 
600	4 
601	11 
602	4 
603	1 
604	3 
605	10 
606	4 
607	6 
608	4 6 
609	3 
610	3 
611	8 
612	2 
613	3 8 
614	3 
615	10 
616	11 
617	3 
618	11 
619	8 
620	6 
621	9 
622	6 
623	4 5 
624	6 
625	8 
626	4 
627	5 
628	6 
629	1 
630	11 
631	6 
632	8 
633	6 8 
634	5 
635	3 
636	2 3 
637	2 
638	9 
639	2 
640	1 
641	1 
642	3 
643	3 7 
644	5 6 
645	9 
646	1 
647	11 
648	5 
649	1 
650	9 
651	3 7 
652	7 
653	5 
654	8 
655	2 
656	1 
657	9 
658	6 
659	6 
660	10 
661	8 
662	8 
663	9 
664	9 
665	7 
666	6 
667	10 
668	4 
669	3 
670	10 
671	4 
672	1 
673	5 
674	9 
675	4 
676	6 
677	4 
678	5 10 
679	7 
680	3 
681	4 10 
682	8 
683	2 9 
684	6 
685	2 
686	3 
687	2 
688	4 5 
689	7 10 
690	9 
691	6 
692	1 
693	5 8 
694	7 9 
695	8 
696	5 
697	7 
698	3 
699	5 
700	6 
701	1 
702	8 
703	11 
704	2 
705	9 
706	8 11 
707	4 
708	1 
709	11 
710	1 
711	4 
712	5 
713	6 
714	5 6 
715	11 
716	3 
717	11 
718	6 
719	2 
720	7 
721	1 
722	6 
723	3 
724	3 7 
725	8 
726	7 
727	2 
728	9 
729	11 
730	2 
731	3 
732	8 
733	9 
734	9 
735	1 
736	11 
737	3 
738	1 
739	7 
740	11 
741	3 
742	9 
743	5 
744	6 10 
745	11 
746	4 
747	4 
748	2 
749	2 
750	5 
751	2 
752	7 
753	2 
754	3 
755	1 
756	1 
757	6 
758	1 
759	1 
760	8 
761	8 
762	10 
763	3 
764	11 
765	3 
766	3 
767	7 
768	9 
769	8 
770	3 
771	8 
772	8 10 
773	1 
774	1 
775	7 
776	10 
777	6 
778	4 
779	9 
780	7 
781	11 
782	8 
783	3 
784	9 
785	4 
786	4 
787	7 
788	7 
789	1 
790	8 
791	3 
792	1 
793	3 
794	11 
795	6 
796	3 
797	5 6 
798	11 
799	1 
800	1 
801	7 
802	8 
803	7 
804	2 
805	4 
806	6 
807	10 11 
808	3 
809	5 
810	7 
811	1 
812	4 8 
813	6 
814	2 
815	9 
816	6 
817	11 
818	10 
819	7 
820	1 
821	5 
822	7 
823	10 
824	4 
825	6 
826	11 
827	8 
828	9 
829	7 
830	3 
831	11 
832	6 
833	2 
834	5 
835	4 
836	5 
837	5 
838	9 
839	4 
840	3 
841	2 
842	8 
843	3 
844	9 10 
845	1 
846	7 
847	10 
848	5 
849	4 
850	8 
851	2 
852	9 
853	2 
854	3 
855	11 
856	7 
857	5 
858	6 
859	7 
860	11 
861	1 
862	3 
863	10 
864	8 
865	9 
866	2 
867	6 
868	7 
869	8 
870	4 
871	1 
872	1 
873	1 
874	2 
875	4 9 
876	10 
877	11 
878	10 
879	3 9 
880	1 
881	11 
882	11 
883	2 
884	8 
885	11 
886	7 
887	8 
888	11 
889	7 
890	7 
891	10 
892	3 
893	5 
894	3 
895	3 
896	1 
897	7 
898	2 
899	7 
900	2 
901	3 7 
902	5 
903	1 
904	9 
905	3 
906	11 
907	2 
908	1 
909	2 
910	2 
911	4 
912	10 
913	2 
914	8 
915	11 
916	6 
917	7 
918	2 
919	8 
920	7 
921	10 
922	11 
923	7 
924	7 
925	9 
926	5 
927	7 
928	5 
929	5 
930	2 4 
931	3 9 
932	10 
933	1 3 
934	7 
935	6 11 
936	10 
937	7 
938	2 
939	10 
940	6 
941	10 
942	6 
943	11 
944	10 
945	4 
946	6 
947	1 
948	10 
949	11 
950	5 
951	8 
952	6 
953	11 
954	1 
955	4 
956	5 
957	10 
958	11 
959	4 
960	5 
961	4 
962	3 
963	2 11 
964	2 5 
965	5 
966	5 
967	1 
968	2 
969	4 
970	8 
971	11 
972	5 
973	10 
974	5 
975	3 
976	2 
977	8 
978	8 
979	1 
980	5 
981	10 
982	8 9 
983	10 
984	1 7 
985	10 
986	6 
987	9 
988	9 
989	5 
990	10 
991	7 
992	9 
993	10 
994	6 
995	6 
996	3 
997	4 
998	5 
999	9 
1000	3 
